Vachana,Vachanakaara,Pen_Name
"ವ್ರತವೆಂಬುದೇನು ? ಮನವಿಕಾರಿಸುವುದಕ್ಕೆ ಕಟ್ಟಿದ ಗೊತ್ತು.
ಜಗದ ಕಾಮಿಯಂತೆ ಕಾಮಿಸದೆ,
ಜಗದ ಕ್ರೋಧಿಯಂತೆ ಕ್ರೋಧಿಸದೆ,
ಜಗದ ಲೋಭಿಯಂತೆ ಲೋಭಿಸದೆ,
ಮಾಯಾಮೋಹಂಗಳು ವರ್ಜಿತವಾಗಿ
ಮನಬಂದಂತೆ ಆಡದೆ, ತನುಬಂದಂತೆ ಕೂಡದೆ
ವ್ರತದಂಗಕ್ಕೆ ಸಂಗವಾಗಿ ನಿಂದ ಸದ್ಭಕ್ತನ ಅಂಗವೆ ಆಚಾರವೆ ಪ್ರಾಣವಾದ
ರಾಮೇಶ್ವರಲಿಂಗದಂಗ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಅನ್ಯಶಬ್ದಕ್ಕೆ ಜಿಹ್ವಾಬಂಧನ, ದುರ್ಗಂಧಕ್ಕೆ ನಾಸಿಕಬಂಧನ,
ನಿಂದೆಗೆ ಕರ್ಣಬಂಧನ, ದೃಕ್ಕಿಂಗೆ ಕಾಮ್ಯಬಂಧನ,
ಚಿತ್ತಕ್ಕೆ ಆಶಾಬಂಧನ, ಅಂಗಕ್ಕೆ ಅಹಂಕಾರ ಬಂಧನ.
ಇಂತೀ ಷಡ್ಭಾವಬಂಧಂಗಳ ಹರಿದಲ್ಲದೆ
ಅರುವತ್ತುನಾಲ್ಕು ಶೀಲಕ್ಕೆ ಸಂಬಂಧಿಯಲ್ಲ.
ಹೀಂಗಲ್ಲದೆ ಕಾಂಬವರ ಕಂಡು,
ಅಲ್ಲಿ ಒಂದ ತಂದು, ಇಲ್ಲಿ ಒಂದ ಕೊಟ್ಟಿಹೆನೆಂದು
ಕಳ್ಳನ ತಾಯಂತೆ ಅಲ್ಲಿ ಇಲ್ಲಿ ಹಾರೈಸುತ್ತ
ಇಂತೀ ಸಜ್ಜನಗಳ್ಳರ ಕಂಡು ಬಲ್ಲವರೊಪ್ಪುವರೆ ಕಳ್ಳರ ವ್ರತವ ?
ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗವು ಅವರುವನೆಲ್ಲಿಯು ಒಲ್ಲನಾಗಿ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಅರಸಿಗೆ ಆಚಾರ ಅನುಸರಣೆಯಾಯಿತ್ತೆಂದು,
ಸದಾಚಾರಿಗಳೆಲ್ಲಾ ಬನ್ನಿರಿಂದು,
ಕೂಲಿಗೆ ಹಾವ ಕಚ್ಚಿಸಿಕೊಂಡು ಸಾವತೆರೆದಂತೆ
ದ್ರವ್ಯದ ಮುಖದಿಂದ ಸರ್ವರ ಕೂಡಿ ತಪ್ಪನೊಪ್ಪಗೊಳ್ಳಿಯೆಂದು
ದಿಪ್ಪನೆ ಬೀಳುತ್ತ ತನ್ನ ವ್ರತದ ದರ್ಪಂಗೆಟ್ಟು
ಕೀಲಿಗೆ ದೇವಾಲಯವ ನೋಡುವವನಂತೆ,
ಕಂಬಳಕ್ಕೆ ಅಮಂಗಲವ ತಿಂಬವನಂತೆ, ಇವನ ದಂದುಗವ ನೋಡಾ ?
ಇವನ ಸಂಗವ ಮಾಡಿದವನು ಆಚಾರಕ್ಕೆ ಅಂದೆ ಹೊರಗು.
ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗವೆ ನೀನೆ ಬಲ್ಲೆ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಸಮಶೀಲಸಂಪಾದಕರು ಬಂದಿದ್ದಲ್ಲಿ
ತಮ್ಮ ತಮ್ಮನೆಯಲ್ಲಿ ವಿಶೇಷ ದ್ರವ್ಯವ ಸಂಚವಿರಿಸಿ
ಇದ್ದುದನಿದ್ದಂತೆ ಎಡೆಮಾಡೆಂದಡೆ ಬದ್ಧಕತನವಲ್ಲದೆ ಆ ವ್ರತ ನಿರ್ಧರವೆ ?
ಆ ಹರಶರಣರು ಮನೆಯಲ್ಲಿ ಬಂದಿರೆ ಅವರ ಮಲಗಿಸಿ,
ತಾ ತನ್ನ ಸತಿಯ ನೆರೆದಡೆ, ಅವರ ನಿಲಿಸಿ ತಾ ಮತ್ತೊಂದಕ್ಕೆ ಹೋದಡೆ,
ಶರಣಸಂಕುಳಕ್ಕೆ ಹೊರಗು,
ಅವರಲ್ಲಿ ಮುಯ್ಯಾಂತು ಬೀಳ್ಕೊಂಡು ತನ್ನ ಸಂದೇಹ ಒಂದೂ ಇಲ್ಲದಂತೆ
ಉಭಯವ ತಿಳಿದು ಮಾಡುವ ಮಾಟಕ್ಕೆ ಹಿಡಿದ ವ್ರತಕ್ಕೆ
ಭಾವಶುದ್ಧವಾಗಿ ಇಪ್ಪುದು ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗದಲ್ಲಿ
ವ್ರತಸಂಪಾದನೆ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಸರಸಕ್ಕೆ ಸತ್ತವರುಂಟೆ ? ವಿನೋದಕ್ಕೆ ಪಾರದ್ವಾರ ಉಂಟೆ ?
ಅರ್ತಿಯೆಂದು ಕಣ್ಣ ಕುತ್ತಿದಡೆ ಆ ಕೆಟ್ಟ ಕೇಡು ಅದಾರಿಗೆ ಪೇಳಾ ?
ಸತ್ಯನಾಗಿದ್ದು ಭಕ್ತರು ಜಂಗಮದಲ್ಲಿ
ಚಚ್ಚಗೋಷಿ*ಯನಾಡುವ
ಮಿಟ್ಟಿಯ ಭಂಡರಿಗೆ ಸತ್ಯಸದಾಚಾರ ಮುಕ್ತಿಭಾವ ಒಂದೂ ಇಲ್ಲ. ಆಚಾರವೆ
ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗಕ್ಕೆ ಸಲ್ಲದ ನೇಮ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ವ್ರತವೆಂಬ ಸೀಮೆಯ ವಿವರವೆಂತುಟೆಂದಡೆ
ಬೀಗಿ ಬೆಳೆದ ಹೊಲಕ್ಕೆ ಬೇಲಿಯ ಕಟ್ಟಿದಡೆ ಚೇಗೆಯುಂಟೆ
ಹಾವ ಪಶುವಿಂಗೆ ಮಾಣಿಸಿದಡೆ ದೋಷ ಉಂಟೆ
ಗಾವಿಲಂಗೆ ಭಾವದ ಬುದ್ಧಿಯ ಹೇಳಿದವಂಗೆ ನೋವುಂಟೆ
ಬೇವ ನೋವ ಕಾಯಕ್ಕೆ ಜೀವವೆಂಬ ಬೆಳಗೇ ವ್ರತ.
ಭಾವವೆಂಬ ಬೇಲಿಯ ಸಾಗಿಸಿಕೊಳ್ಳಿ.
ಲೂಟಿಗೆ ಮೊದಲೆ ಬಸವ ಚೆನ್ನಬಸವಣ್ಣ ಪ್ರಭುದೇವ ಮೊದಲಾಗಿ
ಶಂಕೆಗೆ ಮುನ್ನವೆ ಹೋದೆಹೆನೆಂಬ ಭಾವ ತೋರುತ್ತಿದೆ.
ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗಕ್ಕೆ ಏಲೇಶ್ವರದ ಗೊತ್ತು ಕೆಟ್ಟಿತ್ತು.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ತನುವಿಂಗೆ ಕ್ರೀ, ಆತ್ಮಂಗೆ ವ್ರತ.
ಆ ವ್ರತಕ್ಕೆ ನಿಶ್ಚಯ ಕರಿಗೊಂಡು
ಬಾಹ್ಯದ ಕ್ರೀ, ಅರಿವಿನ ಆಚರಣೆ,
ಭಾಷೆ ಓಸರಿಸದೆ ನಿಂದಾತನೆ ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗವು ತಾನೆ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಭಕ್ತರ ಮನೆಯಲ್ಲಿ ಭಕ್ತರು ಬಂದು ಕಳವು ಪಾರದ್ವಾರವ ಮಾಡಿದರೆಂದು
ಹೊರಹಾಯ್ಕಿ ಎಂದು ನುಡಿಯಬಹುದೆ ?
ಒಡೆಯರು ಭಕ್ತರ ನಿಂದೆಯ ಕೇಳೆನೆಂದು
ತನ್ನೊಡವೆ ಒಡೆಯರು ಭಕ್ತರ ದ್ರವ್ಯವೆಂದು ಭಾವಿಸಿದಲ್ಲಿ
ಮತ್ತೊಬ್ಬ ಅರಿಯದ ತುಡುಗುಣಿ ಮುಟ್ಟಿದಡೆ ಅವ ಕೆಡುವ.
ಆಚಾರಕ್ಕೆ ಹೊರಗು, ತಾನರಿಯದಂತಿರಬೇಕು ಆಚಾರವೆ ಪ್ರಾಣವಾದ
ರಾಮೇಶ್ವರಲಿಂಗದಲ್ಲಿ ವ್ರತಸ್ಥನ ನೇಮ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಕೆಯಿಗೆ ಬೆಚ್ಚು ಬೆದರ ಕಟ್ಟುವಲ್ಲಿ
ಆ ಲೆಪ್ಪಕ್ಕೆ ಇಷ್ಟಲಿಂಗ, ರುದ್ರಾಕ್ಷಿ, ಭಸಿತಪಟ್ಟವ ಕಟ್ಟಿ,
ಎನ್ನ ಕೆಯ್ಯ ತಪ್ಪಲಲ್ಲಿ ಕಾಷ*ವ ನೆಟ್ಟು ಕಟ್ಟಿದ ಮತ್ತೆ,
ವಿಹಂಗಕುಲ ಮೃಗಜಾತಿ ಮುಟ್ಟಲಿಲ್ಲ.
ಮೀರಿಬಂದು ಮುಟ್ಟಿಹೆನೆಂದಡೆ ಮುಟ್ಟುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಅಟ್ಟಿ ಅದ್ದರಿಸಿ ಕುಟ್ಟಿ ಓಡಿಸುವವು.
ಅದು ತೃಣದ ಲೆಪ್ಪದ ಬಲಿಕೆಯೊ ! ತನ್ನ ಚಿತ್ತದ ಬಲಿಕೆಯೊ !
ಅದು ಎನ್ನ ನಿನ್ನ ದೃಷ್ಟದ ಭಾವ.
ಅದು ಎನ್ನ ಸ್ವತಂತ್ರವಲ್ಲ.
ಅದು ನಿಮ್ಮಯ ಭಾವ, ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗಾ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಆಚೆಯ ನೀರ ಈಚೆಯಲ್ಲಿ ತೆಗೆವುದು ಚಿಲುಮೆಯಲ್ಲ ;
ಆಚೆಯಲ್ಲಿ ಕೇಳಿದ ಮಾತ ಈಚೆಯಲ್ಲಿ ನುಡಿದು
ಮತ್ತಾಚೆಯಲ್ಲಿ ಬೆರೆಸುವನ ಭಕ್ತನಲ್ಲ ;
ಆತನ ಇದಿರಿನಲ್ಲಿ ಆತನ ಸತಿಯ ಅವ್ವಾ ಎಂದು,
ಆತ ಸಂದಲ್ಲಿ ಸತಿ ಎಂಬ ಭಂಡರಿಗೇಕೆ ವ್ರತ ನೇಮ ನಿತ್ಯ ?
ಇಂತಿವರಲ್ಲಿ ಕಳೆದುಳಿಯಬೇಕು. ಆಚಾರವೆ ಪ್ರಾಣವಾದ
ರಾಮೇಶ್ವರಲಿಂಗವನರಿವುದಕ್ಕೆ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಖಂಡಿತವ್ರತದ ನಿರಂಗನ ವ್ರತವೆಂತುಟೆಂದಡೆ
ತನ್ನ ಸತಿಗೆ ಗರ್ಭ ತಲೆದೋರಿದಲ್ಲಿಯೆ,
ಮುಖವ ಕಾಂಬುದಕ್ಕೆ ಮುನ್ನವೆ ಲಿಂಗಧಾರಣಮಂ ಮಾಡಿ,
ಮಾಡಿದ ಮತ್ತೆ ತನ್ನ ವ್ರತದ ಪಟ್ಟವಂ ಕಟ್ಟಿ,
ಶಕ್ತಿಯಾದಲ್ಲಿ ತನ್ನ ನೇಮದ ವ್ರತಿಗಳಿಗೆ ಕೊಟ್ಟಿಹೆನೆಂದು
ಸುತನಾದಲ್ಲಿ ತನ್ನ ನೇಮದ ವ್ರತಿಗಳಲ್ಲಿ ತಂದೆಹೆನೆಂದು,
ಗಣಸಾಕ್ಷಿಯಾಗಿ ವಿಭೂತಿಯ ಪಟ್ಟವಂ ಕಟ್ಟಿ ಇಪ್ಪುದು
ಖಂಡಿತನ ವ್ರತ, ಶೀಲ, ನೇಮ.
ಹಾಗಲ್ಲದೆ ದಿಂಡೆಯತನದಿಂದ ಹೋರಿ,
ಮಕ್ಕಳಿಗೆ ಸಂದೇಹದ ವ್ರತವ ಕಟ್ಟಬಹುದೆಯೆಂದು
ಬುದ್ಧಿಯಾದಂದಿಗೆ ವ್ರತವಾಗಲಿಯೆಂಬವರ ಅಂಗಳವ ಮೆಟ್ಟಬಹುದೆ
ಅದೆಂತೆಂದಡೆ
ವ್ರತದ ಅಂಗಳದಲ್ಲಿ ಬೆಳೆದ ಗರ್ಭವ
ಮತ್ತಂದಿಗಾಗಲಿಯೆಂಬ ಭಂಡರ ನೋಡಾ
ಅಂದಿಗಾಗಲಿಯೆಂಬವನ ವ್ರತ ಇಂದೆ ಬಿಟ್ಟಿತ್ತು.
ಅದೆಂತೆಂದಡೆ
ತನ್ನಂಗದಲ್ಲಿ ಆದ ಲಿಂಗದೇಹಿಯ
ಮುಂದಕ್ಕೆ ಭವಿಸಂಗಕ್ಕೆ ಈಡುಮಾಡುವ ವ್ರತಭಂಗಿತನ ಕಂಡು,
ಅವನೊಂದಾಗಿ ನುಡಿದಡೆ ಕುಂಭೀನರಕ.
ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗವೆ ಅವನ ಹಂಗಿರಬೇಕಯ್ಯಾ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಹಿಡಿಯೆನೆಂಬುದ ಹಿಡಿದಲ್ಲಿ ಅದು ಸುರಾಪಾನ.
ಒಡಗೂಡೆನೆಂದು ಮತ್ತೊಡಗೂಡಿದಡೆ ಅದು ಪರಪಾಕ.
ಮತ್ತಾವುದೊಂದು ಲಿಂಗಕ್ಕೆ ಸಲ್ಲದೆಂಬುದನರಿತು
ಮತ್ತೆಲ್ಲರ ಮಾತು ಕೇಳಿ ಮೆಲ್ಲನೆ ಆದಲ್ಲಿ ಆ ಗುಣ ಸಲ್ಲದು.
ಇವನೆಲ್ಲವನರಿತು ಮತ್ತೆ ಸಲ್ಲದುದ ಸಲ್ಲಿಸಿದೆನಾದಡೆ
ಎಲ್ಲಾ ಯೋನಿಗೆ ಕಡೆಯಪ್ಪ ಶ್ವಾನನಯೋನಿಯಲ್ಲಿ ಬಪ್ಪೆ.
ಈ ಗುಣ ತಪ್ಪದು, ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗ ಸಾಕ್ಷಿಯಾಗಿ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ತನುವ್ರತ ಮನವ್ರತ ಮಹಾಜ್ಞಾನವ್ರತ -
ತ್ರಿಕರಣದಲ್ಲಿ ಶುದ್ಧವಾಗಿಯಲ್ಲದೆ ಕ್ರೀ ಶುದ್ಧವಿಲ್ಲ.
ಕ್ರೀ ಶುದ್ಧವಾಗಿಯಲ್ಲದೆ ತನು ಶುದ್ಧವಿಲ್ಲ.
ತನು ಶುದ್ಧವಾಗಿಯಲ್ಲದೆ ಮನ ಶುದ್ಧವಿಲ್ಲ.
ಮನ ಶುದ್ಧವಾಗಿಯಲ್ಲದೆ ಜ್ಞಾನ ಶುದ್ಧವಿಲ್ಲ.
ಜ್ಞಾನ ಶುದ್ಧವಾಗಿ ನಿಂದು ಮಾಡಿಕೊಂಡ ನೇಮ ತಪ್ಪದೆ,
ಶರಣರಿಗೆ ದೂರಿಲ್ಲದೆ, ಮನಕ್ಕೆ ಮರವೆ ಇಲ್ಲದೆ,
ಮಹಾಜ್ಞಾನವೆ ವ್ರತ ನೇಮ ಲಿಂಗವಾಗಿ,
ಶ್ರುತ ದೃಷ್ಟ ಅನುಮಾನಕ್ಕೆ ಅಗೋಚರವಾಗಿ ನಿಂದ ಶೀಲವಂತನಂಗವೆ ಆಚಾರವೆ
ಪ್ರಾಣವಾದ
ರಾಮೇಶ್ವರಲಿಂಗದ ಅಂಗ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಮತ್ರ್ಯಕ್ಕೆ ಬಂದ ಭಕ್ತಕಾಯರು ತಮ್ಮ ತಮ್ಮ ಗೊತ್ತಿನಲ್ಲಿಯೆ ಮುಕ್ತರು.
ತಮ್ಮ ತಮ್ಮ ನಿಷೆ*ಯಲ್ಲಿಯೆ ತೃಪ್ತರು.
ಸ್ವ ಇಚ್ಫಾಮರಣ, ಸಂತೋಷಮರಣ, ಕಂಟಕಮರಣ,
ಖಂಡನೆಮರಣ, ದಿಂಡುಮರಣ, ಅರಿಲಯಮರಣ, ಶರೀರ ನಿರವಯಮರಣ,
ಅಂತರಿಕ್ಷ ಸುಮಾನಲಯ, ಸ್ವಾನುಭಾವಐಕ್ಯ, ಸದ್ಭಾವಕೂಟ,
ಪರತಂತ್ರಲಯ, ಸಮ್ಯಗ್‍ಜ್ಞಾನ ಸಂಬಂಧ, ದಿವ್ಯ ಜ್ಞಾನಕೂಟ
ಇಂತೀ ಸರ್ವಸಂಬಂಧ ಕಾಯಬಯಲಹರುಂಟು.
ನಾನೊಂದ ಭಾವಿಸಿ ಕಲ್ಪಿಸಿದವನಲ್ಲ.
ನಿಮ್ಮ ನಿಮ್ಮ ಭಾವವ ನೀವೆ ನೋಡಿಕೊಳ್ಳಿ.
ಎನಗೆ ಕಟ್ಟಾಚಾರದ ನೇಮ.
ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗವಾಯಿತ್ತಾಡೂ ಎನ್ನ ಕ್ರೀ ತಪ್ಪಿದಲ್ಲಿ ಕಂಡಡೆ
ಮಸ್ತಕವನೊಡೆಯ ಹೊಯಿವೆನು
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಕೀಟಕ ವಿಹಂಗ ಮೊದಲಾದ ಆವ ಜೀವವು
ಮುಟ್ಟಿದ ಫಲಕುಸುಮ ದ್ರವ್ಯಂಗಳ ಮುಟ್ಟದೆ, ಸಂದೇಹವಿದ್ದಲ್ಲಿ ಒಪ್ಪದೆ,
ತಾ ಮಾಡಿಕೊಂಡ ಕೃತ್ಯಕ್ಕೆ ಆರನು ಆರೈಕೆಗೊಳ್ಳದೆ,
ತಾ ತಪ್ಪಿದಲ್ಲಿ, ತಪ್ಪನೊಳಗಿಟ್ಟುಕೊಳಬೇಕೆಂದು,
ಭಕ್ತರು ಜಂಗಮದ ಬಾಗಿಲಕಾಯದೆ ತಪ್ಪಿದಲ್ಲಿಯೆ ನಿಶ್ಚೈಸಿಕೊಂಡು
ಮತ್ರ್ಯದ ಕಟ್ಟಳೆ ತಾನೆ ಎಂಬುದು ಕಟ್ಟಾಚಾರಿಯ ನೇಮ.
ಇದು ನಿಷೆ*ವಂತರಿಗಿಕ್ಕಿದ ಗೊತ್ತು.
ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗದ ನೇಮ.
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಲಿಂಗರೂಪ ನೋಡುವಲ್ಲಿ, ಗುರುಲಿಂಗಜಂಗಮವನರಿವಲ್ಲಿ,
ಕಂಡ ದೋಷ ಸರಿಸುವದು ವ್ರತಾಂಗಿಗಳಿಗುಂಟೆ ?
ಅರ್ಥ ಪ್ರಾಣ ಅಭಿಮಾನವನು ಗುರುಲಿಂಗಜಂಗಮಕ್ಕೆಂದಿತ್ತು.
ಮತ್ರ್ಯರು ಕೊಲುವಾಗ ಸತ್ತ ಸಾವ ನೋಡುತ್ತ
ಮತ್ತವರಿಗಿನ್ನೆತ್ತಣ ವ್ರತ ಆಚಾರ ಭ್ರಷ್ಟರಿಗೆಲ್ಲಕ್ಕೆ ?
ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗವು ನೇಮಕ್ಕೆ ತಪ್ಪಿದಡೆ ಹೊರಗೆಂಬೆ.
                           
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ತಮ್ಮ ಆಯತದ ಉಪ್ಪೆಂದು ಬಳಸುವನ್ನಕ್ಕ
ತಾವು ತಂದು ಮಾಡಿಕೊಂಬ ಮೃತ್ತಿಕೆಯ ಸಾರವೆ ಲೇಸು.
ಅದೆಂತೆಂದಡೆ
ಮಹಾ ಅಂಬುಧಿಗಳಲ್ಲಿ
ತಾಕುಸೋಂಕು, ತಟ್ಟುಮುಟ್ಟು ಬಹವಾದ ಕಾರಣ.
ಇಂತೀ ಇವ ತಾನರಿದ ಮತ್ತೆ ಆಯತವೆಂಬುದೇನು
ತನ್ನ ಕಾಯ ಮನ ಅರಿದು ಮಾಡಿಕೊಂಬುದೆ ವ್ರತ.
ಇಂತಿವನರಿಯದೆ ಬಳಸುವ ಬಳಕೆಗಳೆಲ್ಲವು ಸೌಕರಿಯವಲ್ಲದೆ
ವ್ರತಕ್ಕೆ ಸಲ್ಲದ ಆಚಾರವಲ್ಲ. ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗಕ್ಕೆ ಇದೆ ಆಣತಿ.
                           
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
"ಚತುಷ್ಪಾದಿ ಮುಂತಾದ, ನರ ವಿಹಂಗ ಕೀಟಕ ಮುಂತಾದ ಜೀವಂಗಳೆಲ್ಲವು
ತಮ್ಮ ತಮ್ಮ ಸ್ವಜಾತಿಯ ಕೂಡುವುದೆ ಶೀಲ.
ತಮ್ಮ ತಮ್ಮ ವ್ಯವಹಾರಂಗಳಲ್ಲಿ ಕೊಡುವ ಕೊಂಬುದೆ ಶೀಲ.
ಇಂತೀ ಜಾತಿವರ್ತಕದಲ್ಲಿ ನಡೆವ ಶೀಲವಂ ಬಿಟ್ಟು,
ಲಿಂಗವಂತ ಲಿಂಗಮುಂತಾಗಿ ನಡೆವ ಶೀಲವೆಂತುಟೆಂದಡೆ
ಅಸಿ, ಕೃಷಿ, ವಾಣಿಜ್ಯ, ವಾಚಕ ಮುಂತಾದ ಕಾಯಕಂಗಳ ವಿವರವನರಿತು
ಪಾಪ ಪುಣ್ಯ ಬಹುಕಾಯಕಮಂ ಕಂಡು, ತನ್ನ ವಂಶದ ಸ್ವಜಾತಿಯಂ ಬಿಟ್ಟು,
ಶಿವಭಕ್ತರೆ ಬಂಧುಗಳಾಗಿ ಶಿವಾಧಿಕ್ಯವೆ ದಿಕ್ಕಾಗಿ ಕೊಂಡು ಗಮನಕ್ಕೆ
ಕಾಯಲಿಂಗ ಮನವರಿಕೆಯಾಗಿ, ತ್ರಿಕರಣ ಶುದ್ಧಾತ್ಮನಾಗಿ,
ಅಂಗಕ್ಕೆ ಆಚಾರ, ಮನಕ್ಕೆ ಅರಿವು, ಅರಿವಿಂಗೆ ಜ್ಞಾನ
ನಿರ್ಧಾರವಾಗಿ ಕರಿಗೊಂಡುದೆ ವ್ರತ. ಆಚಾರವೆ ಪ್ರಾಣವಾದ ರಾಮೇಶ್ವರಲಿಂಗಕ್ಕೆ
ಎಡೆದೆರಪಿಲ್ಲದ ನೇಮ.
                           
",ಅಕ್ಕಮ್ಮ,ಆಚಾರವೆ ಲಿಂಗವಾದ ರಾಮೇಶ್ವರಲಿಂಗ
